Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,V,XOM,^GSPC
2024-12-24,256.7972106933594,229.0500030517578,195.20753479003906,140.76968383789062,236.2213592529297,435.1197509765625,163.4311065673828,462.2799987792969,317.7333984375,101.95365905761719,6040.0400390625
2024-12-26,257.61273193359375,227.0500030517578,194.69989013671875,140.5090789794922,237.03048706054688,433.9114074707031,164.611328125,454.1300048828125,317.9910583496094,102.03990173339844,6037.58984375
2024-12-27,254.20135498046875,223.75,191.87294006347656,139.99754333496094,235.1099853515625,426.404052734375,164.00186157226562,431.6600036621094,315.76153564453125,102.03031921386719,5970.83984375
2024-12-30,250.82977294921875,221.3000030517578,190.35995483398438,138.34710693359375,233.30648803710938,420.75872802734375,161.6414337158203,417.4100036621094,312.4419860839844,101.34040832519531,5906.93994140625
2024-12-31,249.05946350097656,219.38999938964844,188.42886352539062,139.58251953125,233.6866912841797,417.4606018066406,162.18316650390625,403.8399963378906,313.1653747558594,103.07476806640625,5881.6298828125
2025-01-02,242.52516174316406,220.22000122070312,188.55825805664062,139.00341796875,233.96939086914062,414.5685729980469,160.567626953125,379.2799987792969,311.5402526855469,102.82563018798828,5868.5498046875
2025-01-03,242.03782653808594,224.19000244140625,190.9073944091797,139.16751098632812,237.16697692871094,419.29290771484375,159.745361328125,410.44000244140625,312.0456237792969,103.35265350341797,5942.47021484375
2025-01-06,243.6688995361328,227.61000061035156,195.96400451660156,138.65597534179688,236.0106658935547,423.7497863769531,155.36306762695312,411.04998779296875,310.1926574707031,103.23766326904297,5975.3798828125
2025-01-07,240.89407348632812,222.11000061035156,194.59039306640625,141.13644409179688,238.2840576171875,418.322265625,156.04025268554688,394.3599853515625,308.8351135253906,104.20545959472656,5909.02978515625
2025-01-08,241.3814239501953,222.1300048828125,193.05746459960938,137.3144073486328,238.24485778808594,420.49127197265625,156.8141632080078,394.94000244140625,309.75665283203125,102.4615249633789,5918.25
2025-01-10,235.56320190429688,218.94000244140625,191.15626525878906,137.1116943359375,235.05035400390625,414.93505859375,153.3895721435547,394.739990234375,304.91107177734375,102.08781433105469,5827.0400390625
2025-01-13,233.12649536132812,218.4600067138672,190.1309814453125,139.43775939941406,239.3031768798828,413.19195556640625,153.66046142578125,403.30999755859375,304.1283264160156,104.722900390625,5836.22021484375
2025-01-14,232.01258850097656,217.75999450683594,188.78720092773438,139.70799255371094,242.49765014648438,411.6864929199219,154.53109741210938,396.3599853515625,306.2785949707031,105.13491821289062,5842.91015625
2025-01-15,236.57763671875,223.35000610351562,194.65011596679688,139.92034912109375,247.27963256835938,422.2244873046875,154.44403076171875,428.2200012207031,313.4031677246094,106.85012817382812,5949.91015625
2025-01-16,227.0198516845703,220.66000366210938,192.0222625732422,142.622802734375,249.16104125976562,420.5110778808594,155.26632690429688,413.82000732421875,314.36431884765625,106.6680679321289,5937.33984375
2025-01-17,228.73049926757812,225.94000244140625,195.09803771972656,141.90858459472656,253.95278930664062,424.91845703125,155.8757781982422,426.5,316.7127990722656,107.62627410888672,5996.66015625
2025-01-21,221.43038940429688,230.7100067138672,197.1385955810547,142.9895782470703,257.7450256347656,424.3935546875,156.44651794433594,424.07000732421875,320.6863098144531,106.8117904663086,6049.240234375
2025-01-22,222.61392211914062,235.00999450683594,197.45712280273438,140.2098846435547,257.558837890625,441.9239501953125,159.36807250976562,415.1099853515625,320.6169738769531,104.95286560058594,6086.3701171875
2025-01-23,222.44485473632812,235.4199981689453,197.0689239501953,141.53216552734375,260.6063537597656,442.42901611328125,160.73207092285156,412.3800048828125,325.2246398925781,105.54695892333984,6118.7099609375
2025-01-24,221.56964111328125,234.85000610351562,199.28866577148438,141.7058868408203,259.5186767578125,439.8044128417969,159.7364044189453,406.5799865722656,327.1965637207031,104.11922454833984,6101.240234375
2025-01-27,228.6111602783203,235.4199981689453,190.9272918701172,147.56446838378906,260.50836181640625,430.3954772949219,165.12844848632812,397.1499938964844,331.4971008300781,105.56611633300781,6012.27978515625
2025-01-28,236.9655303955078,238.14999389648438,194.40126037597656,145.1418914794922,261.7724609375,442.9143371582031,161.75112915039062,398.0899963378906,331.4376525878906,103.5251235961914,6067.7001953125
2025-01-29,238.05953979492188,237.07000732421875,194.5107421875,145.88507080078125,261.2236633300781,438.09100341796875,161.79005432128906,389.1000061035156,332.8249206542969,104.12879943847656,6039.31005859375
2025-01-30,236.29916381835938,234.63999938964844,199.9456329345703,147.545166015625,262.8405456542969,411.01300048828125,162.9385223388672,400.2799987792969,339.92962646484375,104.9911880493164,6071.169921875
2025-01-31,234.7178192138672,237.67999267578125,203.0811309814453,146.85023498535156,261.92919921875,411.08233642578125,161.5564727783203,404.6000061035156,338.6910400390625,102.36569213867188,6040.52978515625
2025-02-03,226.77120971679688,237.4199981689453,200.30397033691406,146.57997131347656,261.4490966796875,406.9820251464844,164.25247192382812,383.67999267578125,342.6744689941406,102.61482238769531,5994.56982421875
2025-02-04,231.5352020263672,242.05999755859375,205.43028259277344,148.14356994628906,262.5563659667969,408.4180908203125,163.63929748535156,392.2099914550781,342.01055908203125,105.3648910522461,6037.8798828125
2025-02-05,231.2069854736328,236.1699981689453,190.4495391845703,149.30177307128906,264.9963073730469,409.329345703125,164.4958038330078,378.1700134277344,346.26153564453125,105.28823852539062,6061.47998046875
2025-02-06,231.95289611816406,238.8300018310547,190.71827697753906,148.16285705566406,271.3363037109375,411.8350524902344,164.36929321289062,374.32000732421875,344.3193664550781,103.89883422851562,6083.56982421875
2025-02-07,226.39329528808594,229.14999389648438,184.48707580566406,147.78643798828125,270.2584228515625,405.8232116699219,163.4835662841797,361.6199951171875,344.85443115234375,104.33960723876953,6025.990234375
2025-02-10,226.66209411621094,233.13999938964844,185.61187744140625,148.86744689941406,265.5940856933594,408.26953125,163.0553436279297,350.7300109863281,348.0352783203125,106.33269500732422,6066.43994140625
2025-02-11,231.6105499267578,232.75999450683594,184.4671630859375,150.69161987304688,269.4647216796875,407.49700927734375,164.90455627441406,328.5,348.1146545410156,107.0034408569336,6068.5
2025-02-12,235.8420867919922,228.92999267578125,182.76502990722656,149.85191345214844,269.9154968261719,405.1200256347656,165.05056762695312,336.510009765625,348.87890625,103.78404998779297,6051.97021484375
2025-02-13,240.4818878173828,230.3699951171875,185.28341674804688,151.7725830078125,270.76800537109375,406.6056213378906,166.45211791992188,355.94000244140625,352.9881896972656,104.53814697265625,6115.06982421875
2025-02-14,243.53854370117188,228.67999267578125,184.37759399414062,150.71090698242188,271.0325622558594,404.5158996582031,158.53924560546875,355.8399963378906,351.1817321777344,104.64449310302734,6114.6298828125
2025-02-18,243.40911865234375,226.64999389648438,182.92431640625,150.7887420654297,274.3250427246094,405.7142639160156,161.0113983154297,354.1099853515625,354.0800476074219,106.48137664794922,6129.580078125
2025-02-19,243.807373046875,226.6300048828125,184.4174041748047,153.61013793945312,273.6391296386719,410.7950744628906,162.04312133789062,360.55999755859375,352.5911865234375,106.63606262207031,6144.14990234375
2025-02-20,244.76321411132812,222.8800048828125,183.71067810058594,155.35159301757812,261.43927001953125,412.9684753417969,162.74386596679688,354.3999938964844,347.88641357421875,108.27958679199219,6117.52001953125
2025-02-21,244.4844207763672,216.5800018310547,178.83323669433594,157.9005889892578,258.93072509765625,405.108642578125,165.68319702148438,337.79998779296875,345.94097900390625,107.01310729980469,6013.1298828125
2025-02-24,246.0277099609375,212.7100067138672,178.42510986328125,159.3015594482422,256.0890197753906,400.9306335449219,165.98492431640625,330.5299987792969,347.2610778808594,107.5738296508789,5983.25
2025-02-25,245.9679718017578,212.8000030517578,174.61273193359375,161.58786010742188,252.2281494140625,394.876953125,168.03857421875,302.79998779296875,349.4745178222656,106.08499908447266,5955.25
2025-02-26,239.3169403076172,214.35000610351562,171.93511962890625,158.65945434570312,253.5902099609375,396.6930847167969,166.72462463378906,290.79998779296875,348.0253601074219,105.82395935058594,5956.06005859375
2025-02-27,236.27023315429688,208.74000549316406,167.72457885742188,159.2917938232422,253.844970703125,389.5477600097656,167.37673950195312,281.95001220703125,353.0973815917969,106.49104309082031,5861.56982421875
2025-02-28,240.79052734375,212.27999877929688,169.49639892578125,160.54684448242188,259.3324890136719,393.973876953125,169.19677734375,292.9800109863281,360.0155944824219,107.63185119628906,5954.5
2025-03-03,236.99705505371094,205.02000427246094,166.24143981933594,162.74560546875,255.38345336914062,385.5384521484375,170.90005493164062,284.6499938964844,359.1322326660156,104.1804428100586,5849.72021484375
2025-03-04,234.9061737060547,203.8000030517578,170.13343811035156,160.93603515625,245.22181701660156,385.65753173828125,168.55441284179688,272.0400085449219,349.61346435546875,103.96773529052734,5778.14990234375
2025-03-05,234.7169952392578,208.36000061035156,172.2238006591797,160.64414978027344,246.47608947753906,397.9732666015625,169.94622802734375,279.1000061035156,350.0600891113281,101.9375,5842.6298828125
2025-03-06,234.30877685546875,200.6999969482422,171.556884765625,161.3349151611328,241.5863494873047,393.87469482421875,169.99488830566406,263.45001220703125,341.6034240722656,104.04508209228516,5738.52001953125
2025-03-07,238.03256225585938,199.25,173.05990600585938,162.17160034179688,237.4119415283203,390.32183837890625,171.25042724609375,262.6700134277344,342.7547912597656,105.39857482910156,5770.2001953125
2025-03-10,226.4928436279297,194.5399932861328,165.2968292236328,163.15420532226562,227.5540771484375,377.2717590332031,171.55215454101562,222.14999389648438,338.9433288574219,108.08624267578125,5614.56005859375
2025-03-11,219.8816680908203,196.58999633789062,163.47314453125,161.3640899658203,224.5359649658203,377.5595703125,168.49600219726562,230.5800018310547,329.6727600097656,105.533935546875,5572.06982421875
2025-03-12,216.0384063720703,198.88999938964844,166.5325469970703,158.4356689453125,223.3208770751953,380.3581237792969,163.8728790283203,248.08999633789062,330.3675231933594,105.50492095947266,5599.2998046875
2025-03-13,208.7700958251953,193.88999938964844,162.19760131835938,158.57188415527344,220.66534423828125,375.89227294921875,164.08700561523438,240.67999267578125,326.1093444824219,105.0602035522461,5521.52001953125
2025-03-14,212.56356811523438,197.9499969482422,164.91815185546875,158.39675903320312,227.7696533203125,385.6079406738281,163.4835662841797,249.97999572753906,329.335205078125,108.18291473388672,5638.93994140625
2025-03-17,213.07135009765625,195.74000549316406,163.7222900390625,158.4259490966797,229.22970581054688,385.74688720703125,165.2257537841797,238.00999450683594,332.0647888183594,109.98113250732422,5675.1201171875
2025-03-18,211.76702880859375,192.82000732421875,160.11480712890625,159.7977294921875,230.2488250732422,380.6062316894531,163.2305145263672,225.30999755859375,332.28314208984375,109.8651123046875,5614.66015625
2025-03-19,214.3059539794922,195.5399932861328,163.3236846923828,158.57188415527344,234.30564880371094,384.8735656738281,164.06756591796875,235.86000061035156,337.3452453613281,111.5763168334961,5675.2900390625
2025-03-20,213.17092895507812,194.9499969482422,162.23744201660156,158.60105895996094,234.20765686035156,383.9010009765625,163.07479858398438,236.25999450683594,336.97802734375,112.050048828125,5662.89013671875
2025-03-21,217.32281494140625,196.2100067138672,163.42333984375,159.19454956054688,236.77500915527344,388.2874450683594,162.23776245117188,248.7100067138672,333.16656494140625,111.66332244873047,5667.56005859375
2025-03-24,219.7721405029297,203.25999450683594,167.1005859375,158.86373901367188,243.0758056640625,390.09356689453125,161.2255401611328,278.3900146484375,341.3155517578125,111.953369140625,5767.56982421875
2025-03-25,222.779052734375,205.7100067138672,169.97064208984375,156.65528869628906,246.08413696289062,392.1578063964844,158.50033569335938,288.1400146484375,342.05999755859375,112.71710968017578,5776.64990234375
2025-03-26,220.5686492919922,201.1300048828125,164.4896240234375,157.33631896972656,245.98614501953125,387.0072326660156,162.1306915283203,272.05999755859375,341.6232604980469,114.34130859375,5712.2001953125
2025-03-27,222.8785858154297,201.36000061035156,161.67938232421875,158.70809936523438,243.13461303710938,387.612548828125,164.2038116455078,273.1300048828125,347.2610778808594,113.97393035888672,5693.31005859375
2025-03-28,216.9544219970703,192.72000122070312,153.7967071533203,159.27236938476562,237.9705047607422,375.9220886230469,163.5419921875,263.54998779296875,340.30316162109375,113.81925964355469,5580.93994140625
2025-03-31,221.1660614013672,190.25999450683594,154.10565185546875,161.34461975097656,240.37127685546875,372.53802490234375,165.86813354492188,259.1600036621094,347.8565979003906,114.97938537597656,5611.85009765625
2025-04-01,222.22146606445312,192.1699981689453,156.52725219726562,149.0959014892578,238.7642059326172,379.28631591796875,166.00439453125,268.4599914550781,343.77716064453125,115.08573913574219,5633.06982421875
